[2024-03-26 22:35:48.166] [INFO]: cpu memory available: 1870.58 GB, disk space available: 22192.04 GB, keep dataset in memory: True.
[2024-03-26 22:40:30.980] [INFO]: cpu memory available: 1890.55 GB, disk space available: 22184.81 GB, keep dataset in memory: True.
[2024-03-26 22:52:11.816] [INFO]: cpu memory available: 1890.39 GB, disk space available: 22153.79 GB, keep dataset in memory: True.
[2024-03-26 22:57:14.538] [INFO]: cpu memory available: 1888.83 GB, disk space available: 22136.07 GB, keep dataset in memory: True.
[2024-03-26 22:57:27.581] [INFO]: using device: cuda 
[2024-03-26 22:57:29.865] [INFO]: train dataset size: 6820976, steps per epoch:426311; validation dataset size: 18487, steps per validation: 1155; datalodater num_workers: 0.
[2024-03-27 04:34:46.691] [INFO]: training loss: epoch:0, step:104000, loss:3.070505380630493, device:cuda
[2024-03-27 04:34:56.487] [INFO]: training loss: epoch:0, step:104050, loss:3.0385921001434326, device:cuda
[2024-03-27 04:35:05.707] [INFO]: training loss: epoch:0, step:104100, loss:3.439504623413086, device:cuda
[2024-03-27 04:35:15.376] [INFO]: training loss: epoch:0, step:104150, loss:3.570927143096924, device:cuda
[2024-03-27 04:35:24.619] [INFO]: training loss: epoch:0, step:104200, loss:3.5512893199920654, device:cuda
[2024-03-27 04:35:34.047] [INFO]: training loss: epoch:0, step:104250, loss:3.4613749980926514, device:cuda
[2024-03-27 04:35:43.764] [INFO]: training loss: epoch:0, step:104300, loss:3.0682568550109863, device:cuda
[2024-03-27 04:35:53.141] [INFO]: training loss: epoch:0, step:104350, loss:2.860527515411377, device:cuda
[2024-03-27 04:36:02.905] [INFO]: training loss: epoch:0, step:104400, loss:3.172879457473755, device:cuda
[2024-03-27 04:36:12.482] [INFO]: training loss: epoch:0, step:104450, loss:3.1166536808013916, device:cuda
[2024-03-27 04:36:22.234] [INFO]: training loss: epoch:0, step:104500, loss:3.1757454872131348, device:cuda
[2024-03-27 04:36:32.087] [INFO]: training loss: epoch:0, step:104550, loss:2.759756565093994, device:cuda
[2024-03-27 04:36:41.534] [INFO]: training loss: epoch:0, step:104600, loss:3.131741523742676, device:cuda
[2024-03-27 04:36:51.608] [INFO]: training loss: epoch:0, step:104650, loss:3.395237445831299, device:cuda
[2024-03-27 04:37:01.746] [INFO]: training loss: epoch:0, step:104700, loss:3.3361334800720215, device:cuda
[2024-03-27 04:37:11.691] [INFO]: training loss: epoch:0, step:104750, loss:3.4909849166870117, device:cuda
[2024-03-27 04:37:21.795] [INFO]: training loss: epoch:0, step:104800, loss:3.4191582202911377, device:cuda
[2024-03-27 04:37:31.792] [INFO]: training loss: epoch:0, step:104850, loss:2.8604865074157715, device:cuda
[2024-03-27 04:37:41.376] [INFO]: training loss: epoch:0, step:104900, loss:3.1013097763061523, device:cuda
[2024-03-27 04:37:51.016] [INFO]: training loss: epoch:0, step:104950, loss:3.164198160171509, device:cuda
[2024-03-27 04:38:00.812] [INFO]: training loss: epoch:0, step:105000, loss:3.518800735473633, device:cuda
[2024-03-27 04:38:10.596] [INFO]: training loss: epoch:0, step:105050, loss:2.910081148147583, device:cuda
[2024-03-27 04:38:20.116] [INFO]: training loss: epoch:0, step:105100, loss:3.5469512939453125, device:cuda
[2024-03-27 04:38:29.792] [INFO]: training loss: epoch:0, step:105150, loss:3.014134407043457, device:cuda
[2024-03-27 04:38:39.606] [INFO]: training loss: epoch:0, step:105200, loss:3.0966720581054688, device:cuda
[2024-03-27 04:38:49.652] [INFO]: training loss: epoch:0, step:105250, loss:2.940114736557007, device:cuda
[2024-03-27 04:38:59.843] [INFO]: training loss: epoch:0, step:105300, loss:3.152639627456665, device:cuda
[2024-03-27 04:39:09.095] [INFO]: training loss: epoch:0, step:105350, loss:3.17319655418396, device:cuda
[2024-03-27 04:39:18.853] [INFO]: training loss: epoch:0, step:105400, loss:3.177863359451294, device:cuda
[2024-03-27 04:39:28.556] [INFO]: training loss: epoch:0, step:105450, loss:2.724186420440674, device:cuda
[2024-03-27 04:39:38.472] [INFO]: training loss: epoch:0, step:105500, loss:3.05193829536438, device:cuda
[2024-03-27 04:39:47.645] [INFO]: training loss: epoch:0, step:105550, loss:3.2327136993408203, device:cuda
[2024-03-27 04:39:56.447] [INFO]: training loss: epoch:0, step:105600, loss:3.32332444190979, device:cuda
[2024-03-27 04:40:05.815] [INFO]: training loss: epoch:0, step:105650, loss:2.6132476329803467, device:cuda
[2024-03-27 04:40:15.015] [INFO]: training loss: epoch:0, step:105700, loss:3.425229787826538, device:cuda
[2024-03-27 04:40:24.735] [INFO]: training loss: epoch:0, step:105750, loss:2.8259215354919434, device:cuda
[2024-03-27 04:40:34.997] [INFO]: training loss: epoch:0, step:105800, loss:3.1562819480895996, device:cuda
[2024-03-27 04:40:44.967] [INFO]: training loss: epoch:0, step:105850, loss:3.1835970878601074, device:cuda
[2024-03-27 04:40:55.558] [INFO]: training loss: epoch:0, step:105900, loss:3.235478162765503, device:cuda
[2024-03-27 04:41:05.223] [INFO]: training loss: epoch:0, step:105950, loss:2.9721968173980713, device:cuda
[2024-03-27 04:41:14.994] [INFO]: training loss: epoch:0, step:106000, loss:3.158849000930786, device:cuda
[2024-03-27 04:41:24.633] [INFO]: training loss: epoch:0, step:106050, loss:2.8781728744506836, device:cuda
[2024-03-27 04:41:34.740] [INFO]: training loss: epoch:0, step:106100, loss:3.2129642963409424, device:cuda
[2024-03-27 04:41:44.099] [INFO]: training loss: epoch:0, step:106150, loss:3.4659175872802734, device:cuda
[2024-03-27 04:41:54.127] [INFO]: training loss: epoch:0, step:106200, loss:3.1987547874450684, device:cuda
[2024-03-27 04:42:03.632] [INFO]: training loss: epoch:0, step:106250, loss:3.105146884918213, device:cuda
[2024-03-27 04:42:13.317] [INFO]: training loss: epoch:0, step:106300, loss:3.1466751098632812, device:cuda
[2024-03-27 04:42:23.151] [INFO]: training loss: epoch:0, step:106350, loss:3.073967218399048, device:cuda
[2024-03-27 04:42:33.124] [INFO]: training loss: epoch:0, step:106400, loss:3.0102100372314453, device:cuda
[2024-03-27 04:42:42.600] [INFO]: training loss: epoch:0, step:106450, loss:3.3957390785217285, device:cuda
[2024-03-27 04:42:52.247] [INFO]: training loss: epoch:0, step:106500, loss:2.963818073272705, device:cuda
[2024-03-27 04:43:02.190] [INFO]: training loss: epoch:0, step:106550, loss:3.1014657020568848, device:cuda
[2024-03-27 04:43:11.785] [INFO]: training loss: epoch:0, step:106600, loss:2.97998046875, device:cuda
[2024-03-27 04:43:21.663] [INFO]: training loss: epoch:0, step:106650, loss:2.8146040439605713, device:cuda
[2024-03-27 04:43:31.666] [INFO]: training loss: epoch:0, step:106700, loss:3.0729598999023438, device:cuda
[2024-03-27 04:43:41.564] [INFO]: training loss: epoch:0, step:106750, loss:3.1766223907470703, device:cuda
[2024-03-27 04:43:51.897] [INFO]: training loss: epoch:0, step:106800, loss:3.605191230773926, device:cuda
[2024-03-27 04:44:01.574] [INFO]: training loss: epoch:0, step:106850, loss:2.7668046951293945, device:cuda
[2024-03-27 04:44:12.119] [INFO]: training loss: epoch:0, step:106900, loss:2.933011293411255, device:cuda
[2024-03-27 04:44:21.898] [INFO]: training loss: epoch:0, step:106950, loss:3.358646869659424, device:cuda
[2024-03-27 04:44:32.047] [INFO]: training loss: epoch:0, step:107000, loss:2.9285759925842285, device:cuda
[2024-03-27 04:44:42.539] [INFO]: training loss: epoch:0, step:107050, loss:3.065920114517212, device:cuda
[2024-03-27 04:44:53.066] [INFO]: training loss: epoch:0, step:107100, loss:2.898400068283081, device:cuda
[2024-03-27 04:45:03.077] [INFO]: training loss: epoch:0, step:107150, loss:2.5076842308044434, device:cuda
[2024-03-27 04:45:13.604] [INFO]: training loss: epoch:0, step:107200, loss:3.2036194801330566, device:cuda
[2024-03-27 04:45:23.546] [INFO]: training loss: epoch:0, step:107250, loss:3.504809856414795, device:cuda
[2024-03-27 04:45:33.499] [INFO]: training loss: epoch:0, step:107300, loss:3.0219571590423584, device:cuda
[2024-03-27 04:45:43.470] [INFO]: training loss: epoch:0, step:107350, loss:3.271134376525879, device:cuda
[2024-03-27 04:45:53.518] [INFO]: training loss: epoch:0, step:107400, loss:3.2400920391082764, device:cuda
[2024-03-27 04:46:03.826] [INFO]: training loss: epoch:0, step:107450, loss:2.9301910400390625, device:cuda
[2024-03-27 04:46:14.046] [INFO]: training loss: epoch:0, step:107500, loss:3.3483188152313232, device:cuda
[2024-03-27 04:46:24.090] [INFO]: training loss: epoch:0, step:107550, loss:3.0434014797210693, device:cuda
[2024-03-27 04:46:34.343] [INFO]: training loss: epoch:0, step:107600, loss:2.803373336791992, device:cuda
[2024-03-27 04:46:43.948] [INFO]: training loss: epoch:0, step:107650, loss:2.999572515487671, device:cuda
[2024-03-27 04:46:53.905] [INFO]: training loss: epoch:0, step:107700, loss:2.853395938873291, device:cuda
[2024-03-27 04:47:04.101] [INFO]: training loss: epoch:0, step:107750, loss:2.9072682857513428, device:cuda
[2024-03-27 04:47:13.964] [INFO]: training loss: epoch:0, step:107800, loss:2.608085870742798, device:cuda
[2024-03-27 04:47:24.041] [INFO]: training loss: epoch:0, step:107850, loss:3.3745124340057373, device:cuda
[2024-03-27 04:47:34.441] [INFO]: training loss: epoch:0, step:107900, loss:3.1476941108703613, device:cuda
[2024-03-27 04:47:44.451] [INFO]: training loss: epoch:0, step:107950, loss:2.8209691047668457, device:cuda
[2024-03-27 04:47:54.352] [INFO]: training loss: epoch:0, step:108000, loss:2.558915853500366, device:cuda
[2024-03-27 04:48:04.353] [INFO]: training loss: epoch:0, step:108050, loss:3.718062400817871, device:cuda
[2024-03-27 04:48:13.929] [INFO]: training loss: epoch:0, step:108100, loss:3.310302495956421, device:cuda
[2024-03-27 04:48:24.318] [INFO]: training loss: epoch:0, step:108150, loss:3.4068455696105957, device:cuda
[2024-03-27 04:48:34.960] [INFO]: training loss: epoch:0, step:108200, loss:3.281853199005127, device:cuda
[2024-03-27 04:48:45.287] [INFO]: training loss: epoch:0, step:108250, loss:3.2430830001831055, device:cuda
[2024-03-27 04:48:55.811] [INFO]: training loss: epoch:0, step:108300, loss:2.8384766578674316, device:cuda
[2024-03-27 04:49:05.783] [INFO]: training loss: epoch:0, step:108350, loss:3.6561107635498047, device:cuda
[2024-03-27 04:49:15.724] [INFO]: training loss: epoch:0, step:108400, loss:3.3597326278686523, device:cuda
[2024-03-27 04:49:25.642] [INFO]: training loss: epoch:0, step:108450, loss:3.1742143630981445, device:cuda
[2024-03-27 04:49:35.550] [INFO]: training loss: epoch:0, step:108500, loss:2.7094123363494873, device:cuda
[2024-03-27 04:49:45.627] [INFO]: training loss: epoch:0, step:108550, loss:2.688208818435669, device:cuda
[2024-03-27 04:49:55.939] [INFO]: training loss: epoch:0, step:108600, loss:2.847893714904785, device:cuda
[2024-03-27 04:50:06.055] [INFO]: training loss: epoch:0, step:108650, loss:2.7842648029327393, device:cuda
[2024-03-27 04:50:15.971] [INFO]: training loss: epoch:0, step:108700, loss:3.1216533184051514, device:cuda
[2024-03-27 04:50:26.025] [INFO]: training loss: epoch:0, step:108750, loss:2.723581075668335, device:cuda
[2024-03-27 04:50:35.724] [INFO]: training loss: epoch:0, step:108800, loss:3.2084310054779053, device:cuda
[2024-03-27 04:50:45.355] [INFO]: training loss: epoch:0, step:108850, loss:3.4030919075012207, device:cuda
[2024-03-27 04:50:54.237] [INFO]: training loss: epoch:0, step:108900, loss:3.2473537921905518, device:cuda
[2024-03-27 04:51:03.269] [INFO]: training loss: epoch:0, step:108950, loss:3.0213756561279297, device:cuda
[2024-03-27 04:51:13.666] [INFO]: training loss: epoch:0, step:109000, loss:3.1962459087371826, device:cuda
[2024-03-27 04:51:23.226] [INFO]: training loss: epoch:0, step:109050, loss:3.0522491931915283, device:cuda
[2024-03-27 04:51:33.248] [INFO]: training loss: epoch:0, step:109100, loss:2.6215336322784424, device:cuda
[2024-03-27 04:51:42.847] [INFO]: training loss: epoch:0, step:109150, loss:2.869429111480713, device:cuda
[2024-03-27 04:51:53.116] [INFO]: training loss: epoch:0, step:109200, loss:2.7423343658447266, device:cuda
[2024-03-27 04:52:02.836] [INFO]: training loss: epoch:0, step:109250, loss:3.3044397830963135, device:cuda
[2024-03-27 04:52:12.595] [INFO]: training loss: epoch:0, step:109300, loss:3.3685667514801025, device:cuda
[2024-03-27 04:52:22.327] [INFO]: training loss: epoch:0, step:109350, loss:3.1998367309570312, device:cuda
[2024-03-27 04:52:31.936] [INFO]: training loss: epoch:0, step:109400, loss:3.282904863357544, device:cuda
[2024-03-27 04:52:41.660] [INFO]: training loss: epoch:0, step:109450, loss:2.785440683364868, device:cuda
[2024-03-27 04:52:51.911] [INFO]: training loss: epoch:0, step:109500, loss:2.894137382507324, device:cuda
[2024-03-27 04:53:01.832] [INFO]: training loss: epoch:0, step:109550, loss:2.486788511276245, device:cuda
[2024-03-27 04:53:11.404] [INFO]: training loss: epoch:0, step:109600, loss:3.231325626373291, device:cuda
[2024-03-27 04:53:21.064] [INFO]: training loss: epoch:0, step:109650, loss:2.9764487743377686, device:cuda
[2024-03-27 04:53:30.813] [INFO]: training loss: epoch:0, step:109700, loss:2.8184704780578613, device:cuda
[2024-03-27 04:53:40.392] [INFO]: training loss: epoch:0, step:109750, loss:2.861741781234741, device:cuda
[2024-03-27 04:53:50.498] [INFO]: training loss: epoch:0, step:109800, loss:3.0108819007873535, device:cuda
[2024-03-27 04:54:00.422] [INFO]: training loss: epoch:0, step:109850, loss:3.192213296890259, device:cuda
[2024-03-27 04:54:09.998] [INFO]: training loss: epoch:0, step:109900, loss:2.7077314853668213, device:cuda
[2024-03-27 04:54:19.700] [INFO]: training loss: epoch:0, step:109950, loss:3.044356346130371, device:cuda
[2024-03-27 04:54:30.522] [INFO]: training loss: epoch:0, step:110000, loss:3.147057056427002, device:cuda
[2024-03-27 04:54:40.360] [INFO]: training loss: epoch:0, step:110050, loss:2.9706571102142334, device:cuda
[2024-03-27 04:54:50.428] [INFO]: training loss: epoch:0, step:110100, loss:3.0553271770477295, device:cuda
[2024-03-27 04:55:00.014] [INFO]: training loss: epoch:0, step:110150, loss:3.560499429702759, device:cuda
[2024-03-27 04:55:09.889] [INFO]: training loss: epoch:0, step:110200, loss:3.004765510559082, device:cuda
[2024-03-27 04:55:19.542] [INFO]: training loss: epoch:0, step:110250, loss:3.3998000621795654, device:cuda
[2024-03-27 04:55:28.980] [INFO]: training loss: epoch:0, step:110300, loss:2.541055917739868, device:cuda
[2024-03-27 04:55:38.838] [INFO]: training loss: epoch:0, step:110350, loss:3.3382694721221924, device:cuda
[2024-03-27 04:55:48.585] [INFO]: training loss: epoch:0, step:110400, loss:3.15720534324646, device:cuda
[2024-03-27 04:55:57.970] [INFO]: training loss: epoch:0, step:110450, loss:2.722390651702881, device:cuda
[2024-03-27 04:56:08.093] [INFO]: training loss: epoch:0, step:110500, loss:3.2864749431610107, device:cuda
[2024-03-27 04:56:17.773] [INFO]: training loss: epoch:0, step:110550, loss:2.8929412364959717, device:cuda
[2024-03-27 04:56:27.818] [INFO]: training loss: epoch:0, step:110600, loss:2.8400847911834717, device:cuda
[2024-03-27 04:56:37.727] [INFO]: training loss: epoch:0, step:110650, loss:3.321046829223633, device:cuda
[2024-03-27 04:56:47.063] [INFO]: training loss: epoch:0, step:110700, loss:2.6349313259124756, device:cuda
[2024-03-27 04:56:56.804] [INFO]: training loss: epoch:0, step:110750, loss:3.188058853149414, device:cuda
[2024-03-27 04:57:06.219] [INFO]: training loss: epoch:0, step:110800, loss:2.8576056957244873, device:cuda
[2024-03-27 04:57:16.030] [INFO]: training loss: epoch:0, step:110850, loss:3.3837921619415283, device:cuda
[2024-03-27 04:57:25.793] [INFO]: training loss: epoch:0, step:110900, loss:3.0486092567443848, device:cuda
[2024-03-27 04:57:35.424] [INFO]: training loss: epoch:0, step:110950, loss:3.0646915435791016, device:cuda
[2024-03-27 04:57:44.850] [INFO]: training loss: epoch:0, step:111000, loss:2.989485025405884, device:cuda
[2024-03-27 04:57:54.552] [INFO]: training loss: epoch:0, step:111050, loss:3.228623151779175, device:cuda
[2024-03-27 04:58:04.623] [INFO]: training loss: epoch:0, step:111100, loss:2.9369313716888428, device:cuda
[2024-03-27 04:58:14.614] [INFO]: training loss: epoch:0, step:111150, loss:3.4186909198760986, device:cuda
[2024-03-27 04:58:24.630] [INFO]: training loss: epoch:0, step:111200, loss:3.090923547744751, device:cuda
[2024-03-27 04:58:34.269] [INFO]: training loss: epoch:0, step:111250, loss:3.1736080646514893, device:cuda
[2024-03-27 04:58:43.912] [INFO]: training loss: epoch:0, step:111300, loss:3.2320058345794678, device:cuda
[2024-03-27 04:58:53.798] [INFO]: training loss: epoch:0, step:111350, loss:3.289058208465576, device:cuda
[2024-03-27 04:59:03.456] [INFO]: training loss: epoch:0, step:111400, loss:2.96004319190979, device:cuda
[2024-03-27 04:59:12.628] [INFO]: training loss: epoch:0, step:111450, loss:2.8496148586273193, device:cuda
[2024-03-27 04:59:22.346] [INFO]: training loss: epoch:0, step:111500, loss:3.410987138748169, device:cuda
[2024-03-27 04:59:32.332] [INFO]: training loss: epoch:0, step:111550, loss:2.655681610107422, device:cuda
[2024-03-27 04:59:42.343] [INFO]: training loss: epoch:0, step:111600, loss:3.03767466545105, device:cuda
[2024-03-27 04:59:52.247] [INFO]: training loss: epoch:0, step:111650, loss:2.823291540145874, device:cuda
[2024-03-27 05:00:01.734] [INFO]: training loss: epoch:0, step:111700, loss:2.9730963706970215, device:cuda
[2024-03-27 05:00:13.174] [INFO]: training loss: epoch:0, step:111750, loss:2.76047945022583, device:cuda
[2024-03-27 05:00:23.057] [INFO]: training loss: epoch:0, step:111800, loss:3.218310832977295, device:cuda
[2024-03-27 05:00:32.705] [INFO]: training loss: epoch:0, step:111850, loss:3.618504524230957, device:cuda
[2024-03-27 05:00:42.745] [INFO]: training loss: epoch:0, step:111900, loss:3.076843023300171, device:cuda
[2024-03-27 05:00:52.903] [INFO]: training loss: epoch:0, step:111950, loss:3.1316068172454834, device:cuda
[2024-03-27 05:01:02.322] [INFO]: training loss: epoch:0, step:112000, loss:2.791008949279785, device:cuda
[2024-03-27 05:01:11.369] [INFO]: training loss: epoch:0, step:112050, loss:3.1936283111572266, device:cuda
[2024-03-27 05:01:20.560] [INFO]: training loss: epoch:0, step:112100, loss:2.9363656044006348, device:cuda
[2024-03-27 05:01:29.903] [INFO]: training loss: epoch:0, step:112150, loss:3.1786510944366455, device:cuda
[2024-03-27 05:01:39.046] [INFO]: training loss: epoch:0, step:112200, loss:2.710244655609131, device:cuda
[2024-03-27 05:01:49.014] [INFO]: training loss: epoch:0, step:112250, loss:3.2575738430023193, device:cuda
[2024-03-27 05:01:58.642] [INFO]: training loss: epoch:0, step:112300, loss:2.7308313846588135, device:cuda
[2024-03-27 05:02:09.146] [INFO]: training loss: epoch:0, step:112350, loss:2.46930193901062, device:cuda
[2024-03-27 05:02:19.422] [INFO]: training loss: epoch:0, step:112400, loss:2.922304391860962, device:cuda
[2024-03-27 05:02:29.360] [INFO]: training loss: epoch:0, step:112450, loss:3.591813802719116, device:cuda
[2024-03-27 05:02:39.129] [INFO]: training loss: epoch:0, step:112500, loss:3.469839334487915, device:cuda
[2024-03-27 05:02:48.751] [INFO]: training loss: epoch:0, step:112550, loss:2.8825442790985107, device:cuda
